vin,stock_num,first_seen,last_seen,ask_price,msrp,mileage,is_new,is_sold,color,interior_color,brand_name,model_name,dealer_id,model_year,body_class,fuel_type_primary,transmission_style,transmission_speeds,drive_type,engine_cylinders,engine_hp,displacement_l,doors,trim,turbo,electrification_level,district,city,country,state
3fe9043e665d4b6b00883ba4ff410e72a24ec153e5076b97bd937ea130f1926e,,2018-01-10,2018-09-11,32000,36500,0,True,False,,,CHEVROLET,Silverado,893,2018,Pickup,Gasoline,,,4WD,8.0,,6.0,2.0,,,,,Longview,United States,America/Chicago
ee4021e20beec1980267650f9b1414d1830ff4704b501d09fca5df68052f4410,,2018-05-01,2018-09-11,34950,39245,0,True,False,,,CHEVROLET,Colorado,893,2018,Pickup,Gasoline,Automatic,,4WD,6.0,,3.6,4.0,,,,,Abilene,United States,America/Chicago
6ce254ce9328bdc3aad4eccf57e04a1371715b33dcc1c3a9cc76d73ff471592c,,2018-08-29,2018-09-11,34772,34772,0,False,False,,,CHEVROLET,Silverado,893,2017,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,LT,,,,Lakewood,United States,America/New_York
d828adba07c65afbce0b685361d93fad91581b4d1d7621798a453d33daebe79a,,2018-08-29,2018-09-11,31772,31772,0,False,False,,,CHEVROLET,Silverado,893,2016,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Rutland,United States,America/New_York
274f06cea7e9eb6a88b1066422b4ceaf7258f526ee2d0f059cef57f3b10568d2,,2018-07-26,2018-09-11,11871,11971,0,False,False,,,NISSAN,Sentra,893,2017,Sedan/Saloon,Gasoline,,,4x2,4.0,130.0,1.8,4.0,,,,,Yonkers,United States,America/New_York
a54b784c7818b080fab2d4aef2fa41004bd6671919b89a858f519a892ead6c68,,2018-07-24,2018-09-12,24872,25972,0,False,False,,,CHEVROLET,Silverado,893,2015,Pickup,Gasoline,,,4WD,6.0,,4.3,,,,,,Columbia Heights,United States,America/Chicago
38cd51589e9310145f6842cc973473ff0dcfe369a480a7a6f8e02609eac691ff,,2018-01-30,2018-09-12,14908,20590,0,True,False,,,CHEVROLET,Cruze,893,2018,Sedan/Saloon,Gasoline,Automatic,,FWD,4.0,,1.4,4.0,,Yes,,,Dumont,United States,America/New_York
5cfdda0cb6153c1a050df9df0599b7fe6d191de2e4ff0cf58c9645cacfaa6d13,,2018-08-24,2018-09-12,16972,16972,0,False,False,,,BUICK,Encore,893,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.4,4.0,,,,,Kensington,United States,America/New_York
fcd64c36a997b92b2d572367af2b75fb6d0aebdfe173c56394d8eef32a14f038,,2018-05-29,2018-09-12,24972,28472,0,False,False,,,CHEVROLET,Silverado,893,2015,Pickup,Gasoline,,,4WD,8.0,,5.3,,,,,,Acworth,United States,America/New_York
f8bd173b1f1f49989ecc65b454ac17a7a3bbfaf0dc9a22cf7f0f2f1991c026dd,,2018-08-29,2018-09-12,6771,6771,0,False,False,,,CHEVROLET,Impala,893,2009,Sedan/Saloon,Flexible Fuel Vehicle (FFV),,,,6.0,,3.5,4.0,,,,,Odessa,United States,America/Chicago
8f766a806189875ff4f48067e15f60bef92c4c2b0a2014e585e7fa15662ae3d5,,2018-06-20,2018-09-12,22232,28300,0,True,False,,,CHEVROLET,Malibu,893,2018,Sedan/Saloon,Gasoline,Automatic,6.0,FWD,4.0,,1.5,4.0,,Yes,,,Acworth,United States,America/New_York
cf1e122d694b524f811ebf4e7d090ed228cabc805038e0cfabde7ce53cccf68c,,2018-08-21,2018-09-13,47883,52495,0,True,False,,,CHEVROLET,Traverse,893,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,6.0,,3.6,4.0,,,,,Mechanicsville,United States,America/New_York
8cdb01cf0e1043d97caa042f69daba2fe4ae6c10eab028d718673aaae09ec5b9,,2018-07-14,2018-09-13,38972,39772,0,False,False,,,CHEVROLET,Silverado,893,2015,Pickup,Gasoline,,,4WD,8.0,,6.2,4.0,,,,,Collinwood,United States,America/New_York
9b2122414d3668239f51a1e3338cc9f85e86b3b4f7edfcc5fc073e7d7f93437c,,2018-07-11,2018-09-13,31472,32972,0,False,False,,,CHEVROLET,Silverado,893,2015,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Thomasville,United States,America/New_York
36c958e38a707bb32ce283fb8c423b6e6449651d4c990a79b4703694c55f0236,,2018-09-13,2018-09-13,0,0,0,False,False,,,GMC,Sierra,893,2010,Pickup,Flexible Fuel Vehicle (FFV),,,4WD,8.0,,5.3,,SLT,,,,Deltona,United States,America/New_York
aba91288457715ef7cce8a77264fd37e1450703b09bb94e69c9595aca6593c74,,2018-09-13,2018-09-13,0,0,0,False,False,,,GMC,Acadia,893,2008,Wagon,Gasoline,,,AWD,6.0,,3.6,4.0,,,,,Canton,United States,America/Detroit
488d66cb4799593f2d36565591dbb2fb57f71ce8d60fd11677c691a73d3bf190,,2018-09-13,2018-09-13,0,0,0,False,False,,,TOYOTA,Camry,893,2002,Sedan/Saloon,Gasoline,,,4x2,4.0,157.0,2.4,4.0,,,,,Kendall,United States,America/New_York
317ff9d65d8da6c4b2254aa82b9cd7c6d6f22d62b49e7897e52b76600de23181,,2018-09-12,2018-09-13,0,0,0,False,False,,,NISSAN,Altima,893,2015,Sedan/Saloon,Gasoline,,,FWD,4.0,,2.5,4.0,,,,,Saratoga Springs,United States,America/Denver
17220ea40f409c0cca8677446b359eeb1cdf46319abdfd93d30a464b3460bbec,,2018-07-22,2018-09-13,28972,29972,0,False,False,,,CHEVROLET,Silverado,893,2016,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Tupelo,United States,America/Chicago
7455f278bc68f8f3954bb86f439acefebd256317f7272a9954421645b6cd185c,,2018-09-11,2018-09-13,9500,9500,0,False,False,,,DODGE,Dart,893,2015,Sedan/Saloon,Gasoline,,,FWD,4.0,,2.4,4.0,SXT,No,,,Sterling,United States,America/New_York
9a0ac491893439a6ed37d489948c158a7572e51d4be87b7fc091d545638548b2,,2018-08-24,2018-09-13,27971,29971,0,False,False,,,CHEVROLET,Silverado,893,2016,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Pleasant Prairie,United States,America/Chicago
e8cb6005380302b528518bb4053b3ddfb93695923094f5d90429fa185c9a900b,,2018-09-08,2018-09-13,17971,17971,0,False,False,,,MITSUBISHI,Outlander,893,2017,Wagon,,,,4WD,,,2.4,5.0,,,,,Bridgeport,United States,America/New_York
f9bbc4a7f291fab88d3021201bda7d745b2d17e0a4c279ca7ebcd46fb3336161,,2018-09-04,2018-09-13,25871,25871,0,False,False,,,CHEVROLET,Suburban,893,2013,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Flexible Fuel Vehicle (FFV),,,4WD,8.0,,5.3,,,,,,Hutto,United States,America/Chicago
8caa8f9119627e9589fd9ae7af12424acfde418fce447a19325a05e1ce056798,,2018-09-02,2018-09-13,21772,21772,0,False,False,,,CHEVROLET,Silverado,893,2012,Pickup,Gasoline,,,4WD,8.0,,5.3,,1500 LTZ,,,,Porterville,United States,America/Los_Angeles
a6116c99a65008b7af62a01caae3cf04ab3d269f3989ac948faa9391aacbf54c,,2018-08-24,2018-09-13,14972,14972,0,False,False,,,GMC,Terrain,893,2013,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Gates-North Gates,United States,America/New_York
718fcc07fdaa37946edc06e50a7e85b6a28784df8349de206c174abbec1bf5e8,,2018-08-01,2018-09-13,6971,7771,0,False,False,,,TOYOTA,Yaris,893,2014,Hatchback/Liftback/Notchback,Gasoline,,,4x2,4.0,106.0,1.5,5.0,,,,,Evergreen Park,United States,America/Chicago
bf00fefc9927bbfe03d464d7e7c5edf64c2b2bec8dde12c9e2e70b2621847574,,2018-08-23,2018-09-13,19972,19972,0,False,False,,,CHEVROLET,Equinox,893,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,FWD,4.0,,2.4,4.0,,,,,Lutz,United States,America/New_York
b3a41d4eeed2a56d3b7b7ddc59d16442dfcb0f49f036ccd2e21e3a2318efa9f9,,2018-08-01,2018-09-13,61972,62256,0,True,False,,,CHEVROLET,Corvette,893,2019,Coupe,Gasoline,Automatic,,,8.0,,6.2,2.0,,,,,Rutland,United States,America/New_York
7ee4b064d76baeeace8010a099e8162185a27a03e3b1359ae24c33b30231001e,,2018-08-11,2018-09-13,41292,41292,0,True,False,,,CHEVROLET,Traverse,893,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,6.0,,3.6,4.0,,,,,Massapequa,United States,America/New_York
f21ba6c6088d77a3ab54707b8e174f84d2a415f236625facdbf6d907770e5b5b,,2018-09-06,2018-09-14,13671,13671,0,False,False,,,CHEVROLET,Cruze,893,2017,Sedan/Saloon,Gasoline,Automatic,,,4.0,,1.4,4.0,,Yes,,,Keizer,United States,America/Los_Angeles
2872599c0b7cb8042e62e43dbab702be2da26938ac9b7d3342ff4a3abd0da8cc,,2018-06-11,2018-09-14,30223,33855,0,True,False,,,CHEVROLET,Traverse,893,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,9.0,FWD,6.0,,3.6,4.0,,,,,Searcy,United States,America/Chicago
a9694169dc0eee438ced6faf89607bbe85960a12e00441632447c2e5cecd29a0,,2018-01-25,2018-09-14,14908,20590,0,True,False,,,CHEVROLET,Cruze,893,2018,Sedan/Saloon,Gasoline,Automatic,,FWD,4.0,,1.4,4.0,,Yes,,,Tupelo,United States,America/Chicago
adbe1a6cd054ebdedd0ec1d0ded2ae32d27ad3eb8eb440d14b2d0e9da62f44ab,,2018-06-13,2018-09-14,42650,47110,0,True,False,,,CHEVROLET,Colorado,893,2018,Pickup,Diesel,,,4WD,4.0,,2.8,4.0,,Yes,,,Taunton,United States,America/New_York
bed5d5730b255ae76723c909afb14d4b17a2f713d6d2ecaf3df6c916ea07dd58,,2018-07-10,2018-09-14,29972,31972,0,False,False,,,CHEVROLET,Silverado,893,2015,Pickup,Gasoline,,,4WD,8.0,,5.3,,,,,,Kensington,United States,America/New_York
367cb43ea7c5ceed65c37dfcd27401ee6436292ebf80078cca91da2f976b1cad,,2018-08-07,2018-09-14,15871,15971,0,False,False,,,CHEVROLET,Trax,893,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,FWD,4.0,,1.4,4.0,,Yes,,,Longview,United States,America/Chicago
49972f2260662a47f9603939e05c295e9613838a61aac45b94159821e01f1fdf,,2018-09-04,2018-09-14,14771,14971,0,False,False,,,CHEVROLET,Avalanche,893,2007,Sport Utility Truck (SUT),Flexible Fuel Vehicle (FFV),,,4WD,8.0,,5.3,4.0,LS,,,,Hutchinson,United States,America/Chicago
288a33240473cdfa00ba965b9fde351d0ea3d8e03957feaf5ff4049eb1d531d4,,2018-09-10,2018-09-14,11972,11972,0,False,False,,,CHEVROLET,Cruze,893,2015,Sedan/Saloon,Gasoline,Automatic,,,4.0,,1.4,4.0,,Yes,,,New City,United States,America/Chicago
56ea0ea5bbc6d4006b9236b1f5cabb7ec0127fc777be636ffb8153ce6417d35c,,2018-09-01,2018-09-14,21972,21972,0,False,False,,,CHEVROLET,Colorado,893,2017,Pickup,Gasoline,Automatic,6.0,4x2,4.0,,2.5,,,,,,Pleasant Prairie,United States,America/Chicago
aed73e65125ea5fbb0128e418dcdd38e502ed49b2abde63759920b3d4a5d4e69,,2018-08-31,2018-09-14,22472,22472,0,False,False,,,CHEVROLET,Tahoe,893,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Flexible Fuel Vehicle (FFV),,,4WD,8.0,,5.3,4.0,LTZ,,,,Ada,United States,America/Chicago
0bee85cda76b89561ca2a81e98a6dcf6c479c8ea456a4ef14ea5139c3c456880,,2018-08-24,2018-09-14,18272,18272,0,False,False,,,CHEVROLET,Equinox,893,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Kendall,United States,America/New_York
6da38dee81c709df80e87480ffc590f76f168ff69abc6aa5a8b9d4dc8c8442f5,,2018-08-24,2018-09-14,14972,14972,0,False,False,,,CHEVROLET,Equinox,893,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Jersey City,United States,America/New_York
e70b298cc591051cdc0dffc3ff3e1923902e696744135f4d5ae3bc2bc425dc9d,,2018-06-11,2018-09-14,35963,45805,0,True,False,,,CHEVROLET,Silverado,893,2018,Pickup,Gasoline,,,4WD,6.0,,4.3,4.0,,,,,Woodlawn,United States,America/New_York
7c9f2545ed904329ede4c7029ab24f5aab6e6bd7de36ee454d8cf4ad3c1e9ffc,,2018-08-20,2018-09-14,12871,13971,0,False,False,,,NISSAN,Juke,893,2017,Wagon,Gasoline,,,4x2,,,1.6,4.0,,,,,Vestavia Hills,United States,America/Chicago
773f95924b75aea8bafd917f5cbf9f398275772ae4aed49976d8c9230a49a731,,2018-06-05,2018-09-14,20739,26795,0,True,False,,,CHEVROLET,Equinox,893,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,FWD,4.0,,1.5,4.0,,Yes,,,Greenville,United States,America/Chicago
db76dbeb973410440706ff6bd03ed01bbe1a08365ffac5acffd71d3f8992fd93,,2018-05-14,2018-09-14,38960,49010,0,True,False,,,CHEVROLET,Silverado,893,2018,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Davis,United States,America/Los_Angeles
3a1eb62b936207042c3c1eac05be1f3a9103ae069d0f6684fc6a3efaea164ae6,,2018-08-09,2018-09-14,34602,34602,0,True,False,,,CHEVROLET,Traverse,893,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,6.0,,3.6,4.0,,,,,Watsonville,United States,America/Los_Angeles
e36c0fa6722bfa5313af85eb0247a334d5bec4b9795b5633c9f089d700f65b19,,2018-08-15,2018-09-14,31989,31989,0,True,False,,,CHEVROLET,Traverse,893,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,6.0,,3.6,4.0,,,,,Odessa,United States,America/Chicago
ab8a6dc38e008cc585c2026bc3d8bca012862120d9ecce2382e4db6794096d77,,2018-08-13,2018-09-14,30753,34180,0,True,False,,,CHEVROLET,Traverse,893,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,6.0,,3.6,4.0,,,,,Jackson,United States,America/Chicago
12d838700100ae519840be63864f91437ff929fa5657e75a8758c12d8d19afc1,,2018-06-23,2018-09-14,19972,21972,0,False,False,,,CHRYSLER,300,893,2016,Sedan/Saloon,Gasoline,,,AWD,6.0,,3.6,4.0,Limited,No,,,Ken Caryl,United States,America/Denver
2a28200606c89bb0b35087ac1453c7fcad3aa9a639c4176edf09254d45b6fc03,,2018-06-21,2018-09-14,46173,50595,0,True,False,,,CHEVROLET,Traverse,893,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,6.0,,3.6,4.0,,,,,Dumont,United States,America/New_York
c155bf7684685d5775d8abb704ab42bd4b755d094b7f9c3e8bbc39759aef0f7f,,2018-02-09,2018-09-14,14972,20590,0,True,False,,,CHEVROLET,Cruze,893,2018,Sedan/Saloon,Gasoline,Automatic,,FWD,4.0,,1.4,4.0,,Yes,,,Santa Maria,United States,America/Los_Angeles
afe47ce15525d3f73e33b68c18cab77bc1be3c61b6a6aeb458b83073d0ffe9ba,,2018-01-30,2018-09-14,12680,20590,0,True,False,,,CHEVROLET,Cruze,893,2018,Sedan/Saloon,Gasoline,Automatic,,FWD,4.0,,1.4,4.0,,Yes,,,Fayetteville,United States,America/New_York
828521c574664b1f220fa57b5f195caffa0718b593490a4a1307aa8bb8d2cd96,,2018-06-28,2018-09-14,8972,10972,0,False,False,,,CHEVROLET,Corvette,893,1990,Convertible/Cabriolet,Gasoline,,,,4.0,,5.7,2.0,,,,,Malden,United States,America/New_York
991a15a0775adb0e0a982aef469c8015af5473b1517f53ab858a07c1c7aac6e6,,2018-07-12,2018-09-14,28772,29972,0,False,False,,,GMC,Sierra,893,2016,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Fitchburg,United States,America/New_York
ada422404b368c5c54965957df9fc2a88784049366b812e2874d77d4b43c4ff1,,2018-04-18,2018-09-14,33758,34458,0,True,False,,,CHEVROLET,Colorado,893,2018,Pickup,Gasoline,Automatic,,4WD,6.0,,3.6,4.0,,,,,Covington,United States,America/New_York
d0c06e2731d8dbadcb9161b2d48dd2d71fb51b82ab1fc27d8dc277cc9ffac466,,2018-07-06,2018-09-14,21472,22972,0,False,False,,,GMC,Acadia,893,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,6.0,,3.6,4.0,,,,,Dumont,United States,America/New_York
9ae6accfe59d4960fa90c712121f77738e996de3ff8774cf4b7969b05badf3d9,,2018-06-28,2018-09-14,19972,21972,0,False,False,,,GMC,Terrain,893,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Covington,United States,America/New_York
b0a44f9ede904aae3bae223f9cb01bfeb58f0ad2a2b47ff2e5248b39b45a58d3,,2018-07-10,2018-09-14,8972,8972,0,False,False,,,FORD,Focus,893,2013,Sedan/Saloon,Gasoline,,,,4.0,160.0,2.0,4.0,,,,,Pleasant Prairie,United States,America/Chicago
9c5c0aa7d050d44d124bcef9e517fc068dca123b60edbc17b5744a4307f019ce,,2018-05-25,2018-09-15,23463,30005,0,True,False,,,CHEVROLET,Equinox,893,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Rosemount,United States,America/Chicago
7284947fc928e5131185e2686e57646d0d10b82337ce8d6a8b0629ffec0a8f3f,,2018-09-06,2018-09-15,14371,14371,0,False,False,,,HYUNDAI,Veloster,893,2014,Coupe,Gasoline,,,,,,1.6,3.0,,Yes,,,Muskogee,United States,America/Chicago
41d4b2a0c62a514d2054ff9dd913c704228f200a8ed695507cb03c55d657201a,,2018-07-26,2018-09-15,13371,14500,0,False,False,,,KIA,Optima,893,2014,Sedan/Saloon,Gasoline,,,,,,2.4,4.0,,,,,Estelle,United States,America/Chicago
d3416040f099b4df42cbfefac3b9589a92b69f5550e35dc8177a8d40af8fa279,,2018-08-21,2018-09-15,10571,10871,0,False,False,,,CHEVROLET,Colorado,893,2007,Pickup,Gasoline,,,4WD,5.0,,3.7,4.0,Work Truck,,,,Palestine,United States,America/Chicago
5bb3bd6c643c56b8e684d3ef6ddfb40e7cbca85bee7e6d67d389f28881bb6094,,2018-05-01,2018-09-15,25155,31835,0,True,False,,,CHEVROLET,Equinox,893,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,4.0,,1.5,4.0,,Yes,,,Visitacion Valley,United States,America/Los_Angeles
ced210cb81dfce1f95f1072e0ced478376a9ce3f053ffdce8cf268f62a4847fc,,2018-06-13,2018-09-15,25249,31640,0,True,False,,,CHEVROLET,Equinox,893,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,4.0,,1.5,4.0,,Yes,,,Pahrump,United States,America/Los_Angeles
e54024fded0c37107c354c026bde6ead9b66d4f89594d87fdf2059ef6ded893e,,2018-01-24,2018-09-15,23973,26785,0,True,False,,,CHEVROLET,Colorado,893,2018,Pickup,Gasoline,,,4x2,4.0,,2.5,,,,,,Bon Air,United States,America/New_York
033e18da3ac74e6537a262c44346da62c328cd33a79396c9c36dcb1c72fa5530,,2018-07-26,2018-09-15,18772,19772,0,False,False,,,DODGE,Charger,893,2017,Sedan/Saloon,Gasoline,,,RWD,6.0,292.0,3.6,4.0,SXT,,,,San Gabriel,United States,America/Los_Angeles
4266384f572792c1162846c103b7b77ba73795e8547a98b243377f65d996a711,,2018-08-23,2018-09-15,17972,17972,0,False,False,,,CHEVROLET,Cruze,893,2016,Sedan/Saloon,Gasoline,Automatic,,,4.0,,1.4,4.0,,Yes,,,Norwalk,United States,America/New_York
99fa262a3ef89e041732a6a1dcfe2ca4f6e14af1f7a3bd50fc2fd195e94f18e8,,2018-07-28,2018-09-15,19571,20971,0,False,False,,,GMC,Terrain,893,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Laguna Niguel,United States,America/Los_Angeles
04192c74d7e61d02a00819cbf0132159d807c07efc97ab66387876395ebe18e2,,2018-08-21,2018-09-15,14972,14972,0,False,False,,,CHEVROLET,Equinox,893,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Bourbonnais,United States,America/Chicago
1447c4aca298cfba604a4556f34977c8067b2ecbdf9422ab222762975bb55ad0,,2018-07-16,2018-09-15,25171,26471,0,False,False,,,CHEVROLET,Silverado,893,2015,Pickup,Gasoline,,,4WD,8.0,,5.3,,,,,,Martinsburg,United States,America/New_York
7926bc2aaaec62eb867ec8a4831ede65c83740a0278ccfc9c2b106af6fa91fc5,,2018-08-10,2018-09-15,16571,18971,0,False,False,,,CHEVROLET,Equinox,893,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,FWD,4.0,,2.4,4.0,,,,,San Juan,United States,America/Chicago
df8311f05c1f7f48f68f5d8d74bada3a9cb70bd2910c383cfdb7f6f2ebbb0273,,2018-08-31,2018-09-15,12771,13771,0,False,False,,,TOYOTA,Camry,893,2015,Sedan/Saloon,Gasoline,,,4x2,4.0,268.0,2.5,4.0,,,,,Sunnyside,United States,America/Los_Angeles
e4b774ff3b61f14651deda4ac6739b3455cb4ef84a430939d83dce7544de828e,,2018-07-11,2018-09-17,14972,16972,0,False,False,,,ACURA,TL,893,2012,Sedan/Saloon,Gasoline,Automatic,6.0,,6.0,280.0,3.474057568,4.0,,,,,Claremont,United States,America/Los_Angeles
5c6e611d9fadd26824fd95c9dc17d4db814f5da02404b7095076fb9e24ae957d,,2018-08-25,2018-09-17,10571,10971,0,False,False,,,CHEVROLET,Malibu,893,2013,Sedan/Saloon,Gasoline,,,,4.0,,2.4,4.0,,,,,Newburgh,United States,America/New_York
a6f62f951c11d4c1d7a89190eb753a093b285aa6a497feefcfea07737f5d8981,,2018-09-13,2018-09-17,15972,15972,0,False,False,,,CHEVROLET,Tahoe,893,2008,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Flexible Fuel Vehicle (FFV),,,4WD,8.0,,5.3,4.0,LS,,,,Jackson,United States,America/Chicago
8eb3569407174808c56507344ec3fe4d0db261ee7ae76e3c917e5ec6a6cf2cd0,,2018-09-06,2018-09-17,16772,17472,0,False,False,,,CHEVROLET,Malibu,893,2016,Sedan/Saloon,Gasoline,,,,4.0,,1.5,4.0,,Yes,,,Odessa,United States,America/Chicago
e43da36aed50b2a114acca6f628085bb79f000a7f0343812703d9d116c2a2124,,2018-08-01,2018-09-17,12971,13471,0,False,False,,,KIA,Optima,893,2017,Sedan/Saloon,Gasoline,,,,4.0,185.0,2.4,4.0,LX/LX Conv/LX Conv Plus/1.6T LX/1.6T LX Tech,,,,Brenham,United States,America/Chicago
2ba76153cbd5abbb06ad1369ede331fdab60a06c47126f96ce88cf14bcc60b89,,2018-08-21,2018-09-17,11271,11571,0,False,False,,,HONDA,Civic,893,2014,Sedan/Saloon,Gasoline,CVT,,,4.0,143.0,1.80257704,4.0,,,,,Longview,United States,America/Chicago
b92d0f2edf3bfae48be411938cb8e988f0c734b9100b3bd92bea5e8c79ee4d9c,,2018-08-29,2018-09-17,29972,29972,0,False,False,,,GMC,Acadia,893,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,6.0,,3.6,4.0,,,,,Yonkers,United States,America/New_York
768765c9d8ac13e39322d5bc3017b356fce28d35009954dd6f814d148a8507f3,,2018-08-07,2018-09-17,16171,16871,0,False,False,,,CHEVROLET,Equinox,893,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Claremont,United States,America/Los_Angeles
da68210dd4b3313ae4ff27ae866eeacd34217a949f95599a12128e04500e76e7,,2018-09-06,2018-09-17,10772,10772,0,False,False,,,NISSAN,Versa,893,2017,Sedan/Saloon,Gasoline,,,4x2,4.0,109.0,1.6,4.0,,,,,Woodbridge,United States,America/New_York
e8e35b7da682daf0bc73660363429a4333c3dc4f1bab0da0da7d1dff407e6346,,2018-07-26,2018-09-17,16271,17971,0,False,False,,,GMC,Terrain,893,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Encinitas,United States,America/Los_Angeles
9d920addf21300df61fdbfdbf862924ad74c5f51949bd1848070c29bd8f524d1,,2018-07-19,2018-09-17,14972,15772,0,False,False,,,CHEVROLET,Malibu,893,2017,Sedan/Saloon,Gasoline,,,,4.0,,1.5,4.0,,Yes,,,Kaukauna,United States,America/Chicago
aebdb711187671077368f78abac3997bbe17da9a1222e995f043b4dbac951deb,,2018-07-23,2018-09-18,27289,30335,0,True,False,,,CHEVROLET,Equinox,893,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Pleasant Prairie,United States,America/Chicago
dda327b80554dbd14e22702d6c918f5550a2af74778e190f2d45ed98f2cfd674,,2018-07-18,2018-09-18,16171,17271,0,False,False,,,HYUNDAI,Tucson,893,2017,Wagon,Gasoline,Automatic,6.0,4WD,4.0,164.0,2.0,4.0,TL,,,,Pleasant Prairie,United States,America/Chicago
b8d81bbfbf18cf086e2acc9a8e619ca3953ffa06926339b87d03214403708a13,,2018-06-21,2018-09-18,19470,25985,0,True,False,,,CHEVROLET,Trax,893,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,AWD,4.0,,1.4,4.0,,Yes,,,Mechanicsville,United States,America/New_York
05c377ca0aabe19c6329faabc2d440779b2160fdb3f6f15978ef203b63e03d5d,,2018-07-16,2018-09-18,15472,16972,0,False,False,,,HYUNDAI,Santa Fe,893,2016,Wagon,Gasoline,,,4WD,,,2.4,4.0,Sport,,,,Fresno,United States,America/Chicago
a45b6cfd118c1bf6b8a94c0bc5e29961a1798c51df504a37fcd2471ec1197235,,2018-08-13,2018-09-18,52915,57690,0,True,False,,,CHEVROLET,Silverado,893,2019,Pickup,Gasoline,Automatic,6.0,4WD,8.0,,5.3,4.0,,,,,Venice,United States,America/New_York
0aaa8084c536e38a7e2a81dc5a37591123e6d296edde35fcf31ac70289eb14a5,,2018-05-04,2018-09-18,24972,31440,0,True,False,,,CHEVROLET,Malibu,893,2018,Sedan/Saloon,Gasoline,Automatic,6.0,FWD,4.0,,1.5,4.0,,Yes,,,Lompoc,United States,America/Los_Angeles
0b07504ca7868a6d9b2112f933950d87bd42d6e7472e1d6d7b6e924b76721dfd,,2018-07-16,2018-09-18,21571,22971,0,False,False,,,NISSAN,Frontier,893,2017,Pickup,Gasoline,,,4WD,,,4.0,4.0,,,,,Martinsburg,United States,America/New_York
